iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PRY,South America,Paraguay,2020-09-13,27324.0,812.0,779.0,514.0,18.0,14.571,3830.899,113.845,109.218,72.064,2.524,2.043,,,,,,,,,229992.0,2981.0,32.246,0.418,2970.0,0.416,3.813,0.262,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-14,27817.0,493.0,761.571,525.0,11.0,12.857,3900.019,69.12,106.774,73.606,1.542,1.803,,,,,,,,,232515.0,2523.0,32.599,0.354,2937.0,0.412,3.8560000000000003,0.259,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-15,28367.0,550.0,716.286,539.0,14.0,12.857,3977.13,77.111,100.425,75.569,1.963,1.803,,,,,,,,,235620.0,3105.0,33.035,0.435,2949.0,0.413,4.117,0.243,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-16,29298.0,931.0,726.286,552.0,13.0,12.714,4107.659,130.529,101.827,77.392,1.823,1.783,,,,,,,,,239172.0,3552.0,33.533,0.498,3076.0,0.431,4.235,0.23600000000000002,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-17,30419.0,1121.0,770.429,566.0,14.0,13.143,4264.826,157.167,108.016,79.355,1.963,1.843,,,,,,,,,241837.0,2665.0,33.906,0.374,3078.0,0.432,3.995,0.25,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-18,31113.0,694.0,783.143,584.0,18.0,14.143,4362.127,97.301,109.799,81.878,2.524,1.983,,,,,,,,,245271.0,3434.0,34.388,0.481,3138.0,0.44,4.007,0.25,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-19,32127.0,1014.0,802.143,611.0,27.0,16.429,4504.292,142.166,112.463,85.664,3.785,2.303,,,,,,,,,248376.0,3105.0,34.823,0.435,3052.0,0.428,3.805,0.263,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-20,33015.0,888.0,813.0,636.0,25.0,17.429,4628.792,124.5,113.985,89.169,3.505,2.444,,,,,,,,,250882.0,2506.0,35.174,0.351,2984.0,0.418,3.67,0.272,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-21,33520.0,505.0,814.714,659.0,23.0,19.143,4699.595,70.802,114.225,92.394,3.225,2.684,,,,,,,,,252943.0,2061.0,35.463,0.289,2918.0,0.409,3.582,0.27899999999999997,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-22,34260.0,740.0,841.857,676.0,17.0,19.571,4803.345,103.75,118.031,94.777,2.383,2.744,,,,,,,,,255851.0,2908.0,35.871,0.408,2890.0,0.405,3.4330000000000003,0.29100000000000004,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-23,34828.0,568.0,790.0,705.0,29.0,21.857,4882.98,79.635,110.76,98.843,4.066,3.064,,,,,,,,,258828.0,2977.0,36.288,0.417,2808.0,0.394,3.554,0.281,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-24,35571.0,743.0,736.0,727.0,22.0,23.0,4987.15,104.171,103.189,101.927,3.084,3.225,,,,,,,,,261563.0,2735.0,36.672,0.383,2818.0,0.395,3.8289999999999997,0.261,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-25,36404.0,833.0,755.857,743.0,16.0,22.714,5103.939,116.789,105.973,104.171,2.243,3.185,,,,,,,,,264031.0,2468.0,37.018,0.346,2680.0,0.376,3.5460000000000003,0.282,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-26,37226.0,822.0,728.429,761.0,18.0,21.429,5219.186,115.247,102.128,106.694,2.524,3.004,,,,,,,,,267062.0,3031.0,37.443,0.425,2669.0,0.374,3.6639999999999997,0.273,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-27,37922.0,696.0,701.0,782.0,21.0,20.857,5316.767,97.581,98.282,109.639,2.944,2.924,,,,,,,,,269710.0,2648.0,37.814,0.371,2690.0,0.377,3.8369999999999997,0.261,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-28,38684.0,762.0,737.714,803.0,21.0,20.571,5423.601,106.834,103.43,112.583,2.944,2.884,,,,,,,,,272494.0,2784.0,38.204,0.39,2793.0,0.392,3.786,0.264,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-29,39432.0,748.0,738.857,818.0,15.0,20.286,5528.473,104.872,103.59,114.686,2.103,2.844,,,,,,,,,274555.0,2061.0,38.493,0.289,2672.0,0.375,3.616,0.27699999999999997,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-09-30,40101.0,669.0,753.286,841.0,23.0,19.429,5622.269,93.796,105.613,117.91,3.225,2.724,,,,,,,,,277492.0,2937.0,38.905,0.412,2666.0,0.374,3.5389999999999997,0.28300000000000003,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-01,40758.0,657.0,741.0,857.0,16.0,18.571,5714.382,92.113,103.89,120.154,2.243,2.604,,,,,,,,,280909.0,3417.0,39.384,0.479,2764.0,0.388,3.73,0.268,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-02,41799.0,1041.0,770.714,869.0,12.0,18.0,5860.333,145.951,108.056,121.836,1.682,2.524,,,,,,,,,283537.0,2628.0,39.753,0.368,2787.0,0.391,3.616,0.27699999999999997,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-03,42684.0,885.0,779.714,890.0,21.0,18.429,5984.412,124.079,109.318,124.78,2.944,2.584,,,,,,,,,286262.0,2725.0,40.135,0.382,2743.0,0.385,3.5180000000000002,0.284,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-04,43452.0,768.0,790.0,913.0,23.0,18.714,6092.088,107.676,110.76,128.005,3.225,2.624,,,,,,,,,288502.0,2240.0,40.449,0.314,2685.0,0.376,3.3989999999999996,0.294,tests performed,81.48,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-05,44182.0,730.0,785.429,929.0,16.0,18.0,6194.436,102.348,110.119,130.248,2.243,2.524,,,,,,,,,290507.0,2005.0,40.73,0.281,2573.0,0.361,3.2760000000000002,0.305,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-06,44715.0,533.0,754.714,947.0,18.0,18.429,6269.164,74.728,105.813,132.772,2.524,2.584,,,,,,,,,293374.0,2867.0,41.132,0.402,2688.0,0.377,3.562,0.281,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-07,45647.0,932.0,792.286,966.0,19.0,17.857,6399.833,130.669,111.081,135.436,2.664,2.504,,,,,,,,,296536.0,3162.0,41.575,0.443,2721.0,0.381,3.4339999999999997,0.29100000000000004,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-08,46435.0,788.0,811.0,989.0,23.0,18.857,6510.313,110.48,113.704,138.66,3.225,2.644,,,,,,,,,299557.0,3021.0,41.999,0.424,2664.0,0.374,3.285,0.304,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-09,47316.0,881.0,788.143,1012.0,23.0,20.429,6633.831,123.519,110.5,141.885,3.225,2.864,,,,,,,,,302657.0,3100.0,42.433,0.435,2731.0,0.383,3.465,0.289,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-10,48275.0,959.0,798.714,1045.0,33.0,22.143,6768.286,134.454,111.982,146.512,4.627,3.104,,,,,,,,,305552.0,2895.0,42.839,0.406,2756.0,0.386,3.451,0.29,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-11,48978.0,703.0,789.429,1065.0,20.0,21.714,6866.848,98.563,110.68,149.316,2.804,3.044,,,,,,,,,308443.0,2891.0,43.245,0.405,2849.0,0.399,3.609,0.27699999999999997,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-12,49675.0,697.0,784.714,1077.0,12.0,21.143,6964.569,97.721,110.019,150.998,1.682,2.964,,,,,,,,,311326.0,2883.0,43.649,0.404,2974.0,0.417,3.79,0.264,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-13,50344.0,669.0,804.143,1096.0,19.0,21.286,7058.365,93.796,112.743,153.662,2.664,2.984,,,,,,,,,314053.0,2727.0,44.031,0.382,2954.0,0.414,3.673,0.272,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-14,51197.0,853.0,792.857,1108.0,12.0,20.286,7177.958,119.593,111.161,155.345,1.682,2.844,,,,,,,,,317084.0,3031.0,44.456,0.425,2935.0,0.411,3.702,0.27,tests performed,67.59,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-15,51845.0,648.0,772.857,1131.0,23.0,20.286,7268.809,90.851,108.357,158.569,3.225,2.844,,,,,,,,,320006.0,2922.0,44.866,0.41,2921.0,0.41,3.779,0.265,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-16,52596.0,751.0,754.286,1150.0,19.0,19.714,7374.101,105.292,105.753,161.233,2.664,2.764,,,,,,,,,322978.0,2972.0,45.282,0.417,2903.0,0.407,3.8489999999999998,0.26,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-17,53482.0,886.0,743.857,1166.0,16.0,17.286,7498.321,124.22,104.291,163.476,2.243,2.424,,,,,,,,,325909.0,2931.0,45.693,0.411,2908.0,0.408,3.909,0.256,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-18,54015.0,533.0,719.571,1179.0,13.0,16.286,7573.049,74.728,100.886,165.299,1.823,2.283,,,,,,,,,328600.0,2691.0,46.071,0.377,2880.0,0.404,4.002,0.25,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-19,54724.0,709.0,721.286,1188.0,9.0,15.857,7672.453,99.404,101.126,166.561,1.262,2.223,,,,,,,,,330854.0,2254.0,46.387,0.316,2790.0,0.391,3.8680000000000003,0.259,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-20,55452.0,728.0,729.714,1207.0,19.0,15.857,7774.52,102.068,102.308,169.225,2.664,2.223,,,,,,,,,333885.0,3031.0,46.812,0.425,2833.0,0.397,3.8819999999999997,0.258,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-21,56073.0,621.0,696.571,1231.0,24.0,17.571,7861.586,87.066,97.661,172.59,3.365,2.464,,,,,,,,,336639.0,2754.0,47.198,0.386,2794.0,0.392,4.011,0.249,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-22,56819.0,746.0,710.571,1250.0,19.0,17.0,7966.177,104.591,99.624,175.253,2.664,2.383,,,,,,,,,339477.0,2838.0,47.596,0.398,2782.0,0.39,3.915,0.255,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-23,57526.0,707.0,704.286,1267.0,17.0,16.714,8065.301,99.123,98.743,177.637,2.383,2.343,,,,,,,,,342331.0,2854.0,47.996,0.4,2765.0,0.388,3.926,0.255,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-24,58259.0,733.0,682.429,1278.0,11.0,16.0,8168.069,102.769,95.678,179.179,1.542,2.243,,,,,,,,,345336.0,3005.0,48.417,0.421,2775.0,0.389,4.066,0.24600000000000002,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-25,59043.0,784.0,718.286,1293.0,15.0,16.286,8277.988,109.919,100.706,181.282,2.103,2.283,,,,,,,,,347863.0,2527.0,48.771,0.354,2752.0,0.386,3.8310000000000004,0.261,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-26,59594.0,551.0,695.714,1309.0,16.0,17.286,8355.24,77.252,97.541,183.525,2.243,2.424,,,,,,,,,350289.0,2426.0,49.111,0.34,2776.0,0.389,3.99,0.251,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-27,59594.0,0.0,591.714,1309.0,0.0,14.571,8355.24,0.0,82.96,183.525,0.0,2.043,,,,,,,,,352711.0,2422.0,49.451,0.34,2689.0,0.377,4.544,0.22,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-28,60557.0,963.0,640.571,1327.0,18.0,13.714,8490.255,135.015,89.81,186.049,2.524,1.923,,,,,,,,,355553.0,2842.0,49.849,0.398,2702.0,0.379,4.218,0.237,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-29,61290.0,733.0,638.714,1359.0,32.0,15.571,8593.024,102.769,89.549,190.535,4.486,2.183,,,,,,,,,358694.0,3141.0,50.29,0.44,2745.0,0.385,4.298,0.233,tests performed,64.81,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-30,61290.0,0.0,537.714,1359.0,0.0,13.143,8593.024,0.0,75.389,190.535,0.0,1.843,,,,,,,,,361696.0,3002.0,50.711,0.421,2766.0,0.388,5.144,0.19399999999999998,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-10-31,62596.0,1306.0,619.571,1387.0,28.0,15.571,8776.129,183.105,86.866,194.461,3.926,2.183,,,,,,,,,364557.0,2861.0,51.112,0.401,2746.0,0.385,4.4319999999999995,0.226,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-01,63185.0,589.0,591.714,1404.0,17.0,15.857,8858.708,82.579,82.96,196.845,2.383,2.223,,,,,,,,,367224.0,2667.0,51.486,0.374,2766.0,0.388,4.675,0.214,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-02,63731.0,546.0,591.0,1418.0,14.0,15.571,8935.259,76.551,82.86,198.807,1.963,2.183,,,,,,,,,368759.0,1535.0,51.701,0.215,2639.0,0.37,4.465,0.22399999999999998,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-03,64156.0,425.0,651.714,1429.0,11.0,17.143,8994.845,59.586,91.372,200.35,1.542,2.403,,,,,,,,,371762.0,3003.0,52.122,0.421,2722.0,0.382,4.177,0.239,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-04,64628.0,472.0,581.571,1441.0,12.0,16.286,9061.02,66.176,81.538,202.032,1.682,2.283,,,,,,,,,374486.0,2724.0,52.504,0.382,2705.0,0.379,4.651,0.215,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-05,65258.0,630.0,566.857,1454.0,13.0,13.571,9149.348,88.328,79.475,203.855,1.823,1.903,,,,,,,,,377309.0,2823.0,52.9,0.396,2659.0,0.373,4.691,0.213,tests performed,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-06,65778.0,520.0,641.143,1462.0,8.0,14.714,9222.254,72.905,89.89,204.976,1.122,2.063,,,,,,,,,,,,,,,,,,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-07,66481.0,703.0,555.0,1472.0,10.0,12.143,9320.816,98.563,77.813,206.378,1.402,1.702,,,,,,,,,,,,,,,,,,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-08,66941.0,460.0,536.571,1479.0,7.0,10.714,9385.309,64.493,75.229,207.36,0.981,1.502,,,,,,,,,,,,,,,,,,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
PRY,South America,Paraguay,2020-11-09,67589.0,648.0,551.143,1490.0,11.0,10.286,9476.161,90.851,77.272,208.902,1.542,1.442,,,,,,,,,,,,,,,,,,,7132530.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.702
SUR,South America,Suriname,2020-03-15,1.0,1.0,,,0.0,,1.705,1.705,,,0.0,,,,,,,,,,,,,,,,,,,33.33,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-21,1.0,0.0,0.143,,0.0,0.0,1.705,0.0,0.244,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-22,5.0,4.0,0.571,,0.0,0.0,8.523,6.819,0.974,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-23,5.0,0.0,0.571,,0.0,0.0,8.523,0.0,0.974,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-24,6.0,1.0,0.714,,0.0,0.0,10.228,1.705,1.218,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-25,8.0,2.0,1.0,,0.0,0.0,13.637,3.409,1.705,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-26,8.0,0.0,1.0,,0.0,0.0,13.637,0.0,1.705,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-27,8.0,0.0,1.0,,0.0,0.0,13.637,0.0,1.705,,0.0,0.0,,,,,,,,,,,,,,,,,,52.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-28,8.0,0.0,1.0,,0.0,0.0,13.637,0.0,1.705,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-29,8.0,0.0,0.429,,0.0,0.0,13.637,0.0,0.731,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-30,8.0,0.0,0.429,,0.0,0.0,13.637,0.0,0.731,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-03-31,8.0,0.0,0.286,,0.0,0.0,13.637,0.0,0.487,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-01,10.0,2.0,0.286,,0.0,0.0,17.046,3.409,0.487,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-02,10.0,0.0,0.286,,0.0,0.0,17.046,0.0,0.487,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-03,10.0,0.0,0.286,,0.0,0.0,17.046,0.0,0.487,,0.0,0.0,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-04,10.0,0.0,0.286,1.0,1.0,0.143,17.046,0.0,0.487,1.705,1.705,0.244,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-05,10.0,0.0,0.286,1.0,0.0,0.143,17.046,0.0,0.487,1.705,0.0,0.244,,,,,,,,,,,,,,,,,,71.3,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-06,10.0,0.0,0.286,1.0,0.0,0.143,17.046,0.0,0.487,1.705,0.0,0.244,,,,,,,,,,,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-07,10.0,0.0,0.286,1.0,0.0,0.143,17.046,0.0,0.487,1.705,0.0,0.244,,,,,,,,,,,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
SUR,South America,Suriname,2020-04-08,10.0,0.0,0.0,1.0,0.0,0.143,17.046,0.0,0.0,1.705,0.0,0.244,,,,,,,,,,,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
